date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:19:23	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2005%20Sep%202023%2010:19:22%20GMT	https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/illustrations/auth-login-illustration-dark.png	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/illustrations/auth-login-illustration-dark.png	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/auth-login-cover.html)
16:19:23	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2005%20Sep%202023%2010:19:23%20GMT	https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/illustrations/auth-register-illustration-dark.png	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/illustrations/auth-register-illustration-dark.png	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/auth-register-cover.html)
16:19:24	90351/90351	---M--	200	added ('OK')	image/png	etag:%2264d33f25-160ef%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/img/illustrations/auth-register-illustration-light.png	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/img/illustrations/auth-register-illustration-light.png	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/auth-register-cover.html)
16:19:24	11248/11248	---M--	200	added ('OK')	text/css	etag:%2264d33f25-2bf0%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/libs/bs-stepper/bs-stepper.css	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/libs/bs-stepper/bs-stepper.css	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/auth-register-multisteps.html)
16:19:24	14453/14453	---M--	200	added ('OK')	text/css	etag:%2264d33f25-3875%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/libs/bootstrap-select/bootstrap-select.css	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/libs/bootstrap-select/bootstrap-select.css	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/auth-register-multisteps.html)
16:19:24	33754/33754	---M--	200	added ('OK')	image/png	etag:%2264d33f25-83da%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/img/illustrations/auth-register-multisteps-illustration.png	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/img/illustrations/auth-register-multisteps-illustration.png	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/auth-register-multisteps.html)
16:19:24	7149/7149	---M--	200	added ('OK')	application/javascript	etag:%2264d33f25-1bed%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/libs/bs-stepper/bs-stepper.js	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/libs/bs-stepper/bs-stepper.js	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/auth-register-multisteps.html)
16:19:25	4105/4105	---M--	200	added ('OK')	application/javascript	etag:%2264d33f29-1009%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/js/pages-auth-multisteps.js	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/js/pages-auth-multisteps.js	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/auth-register-multisteps.html)
16:19:25	60830/60830	---M--	200	added ('OK')	image/png	etag:%2264d33f25-ed9e%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/img/illustrations/auth-verify-email-illustration-light.png	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/img/illustrations/auth-verify-email-illustration-light.png	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/auth-verify-email-cover.html)
16:19:25	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2005%20Sep%202023%2010:19:25%20GMT	https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/illustrations/auth-verify-email-illustration-dark.png	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/illustrations/auth-verify-email-illustration-dark.png	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/auth-verify-email-cover.html)
16:19:26	45817/45817	---M--	200	added ('OK')	image/png	etag:%2264d33f25-b2f9%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/img/illustrations/auth-reset-password-illustration-light.png	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/img/illustrations/auth-reset-password-illustration-light.png	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/auth-reset-password-cover.html)
16:19:26	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2005%20Sep%202023%2010:19:26%20GMT	https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/illustrations/auth-reset-password-illustration-dark.png	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/illustrations/auth-reset-password-illustration-dark.png	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/auth-reset-password-cover.html)
16:19:26	48508/48508	---M--	200	added ('OK')	image/png	etag:%2264d33f25-bd7c%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/img/illustrations/auth-forgot-password-illustration-light.png	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/img/illustrations/auth-forgot-password-illustration-light.png	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/auth-forgot-password-cover.html)
16:19:26	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2005%20Sep%202023%2010:19:26%20GMT	https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/illustrations/auth-forgot-password-illustration-dark.png	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/illustrations/auth-forgot-password-illustration-dark.png	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/auth-forgot-password-cover.html)
16:19:27	1143/1143	---M--	200	added ('OK')	application/javascript	etag:%2264d33f29-477%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/js/pages-auth-two-steps.js	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/js/pages-auth-two-steps.js	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/auth-two-steps-basic.html)
16:19:27	67640/67640	---M--	200	added ('OK')	image/png	etag:%2264d33f25-10838%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/img/illustrations/auth-two-step-illustration-light.png	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/img/illustrations/auth-two-step-illustration-light.png	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/auth-two-steps-cover.html)
16:19:27	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2005%20Sep%202023%2010:19:27%20GMT	https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/illustrations/auth-two-step-illustration-dark.png	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/illustrations/auth-two-step-illustration-dark.png	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/auth-two-steps-cover.html)
16:19:27	53/53	---M--	200	added ('OK')	text/css	etag:%2264d33f25-35%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/css/pages/wizard-ex-checkout.css	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/css/pages/wizard-ex-checkout.css	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/wizard-ex-checkout.html)
16:19:28	12120/12120	---M--	200	added ('OK')	image/png	etag:%2264d33f25-2f58%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/img/products/1.png	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/img/products/1.png	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/wizard-ex-checkout.html)
16:19:28	14446/14446	---M--	200	added ('OK')	image/png	etag:%2264d33f25-386e%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/img/products/2.png	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/img/products/2.png	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/wizard-ex-checkout.html)
16:19:28	3194/3194	---M--	200	added ('OK')	application/javascript	etag:%2264d33f29-c7a%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/js/wizard-ex-checkout.js	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/js/wizard-ex-checkout.js	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/wizard-ex-checkout.html)
16:19:29	3956/3956	---M--	200	added ('OK')	application/javascript	etag:%2264d33f29-f74%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/js/wizard-ex-property-listing.js	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/js/wizard-ex-property-listing.js	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/wizard-ex-property-listing.html)
16:19:29	39166/39166	---M--	200	added ('OK')	image/png	etag:%2264d33f25-98fe%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/img/illustrations/wizard-create-deal-girl-with-laptop-light.png	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/img/illustrations/wizard-create-deal-girl-with-laptop-light.png	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/wizard-ex-create-deal.html)
16:19:30	10325/10325	---M--	200	added ('OK')	image/png	etag:%2264d33f25-2855%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/img/illustrations/wizard-create-deal-confirm.png	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/img/illustrations/wizard-create-deal-confirm.png	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/wizard-ex-create-deal.html)
16:19:30	3122/3122	---M--	200	added ('OK')	application/javascript	etag:%2264d33f29-c32%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/js/wizard-ex-create-deal.js	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/js/wizard-ex-create-deal.js	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/wizard-ex-create-deal.html)
16:19:30	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2005%20Sep%202023%2010:19:30%20GMT	https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/img/avatars/9.png	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/img/avatars/9.png	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/modal-examples.html)
16:19:30	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2005%20Sep%202023%2010:19:30%20GMT	https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/img/avatars/10.png	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/img/avatars/10.png	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/modal-examples.html)
16:19:31	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2005%20Sep%202023%2010:19:31%20GMT	https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/img/avatars/7.png	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/img/avatars/7.png	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/modal-examples.html)
16:19:31	4525/4525	---M--	200	added ('OK')	image/png	etag:%2264d33f25-11ad%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/img/icons/misc/authentication-QR.png	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/img/icons/misc/authentication-QR.png	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/modal-examples.html)
16:19:31	608/608	---M--	200	added ('OK')	application/javascript	etag:%2264d33f28-260%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/js/modal-share-project.js	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/js/modal-share-project.js	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/modal-examples.html)
16:19:32	1079/1079	---M--	200	added ('OK')	application/javascript	etag:%2264d33f28-437%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/js/modal-create-app.js	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/js/modal-create-app.js	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/modal-examples.html)
16:19:32	205/205	---M--	200	added ('OK')	application/javascript	etag:%2264d33f28-cd%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/js/modal-two-factor-auth.js	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/js/modal-two-factor-auth.js	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/modal-examples.html)
16:19:32	13332/13332	---M--	200	added ('OK')	image/jpeg	etag:%2264d33f25-3414%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/img/elements/2.jpg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/img/elements/2.jpg	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/cards-basic.html)
16:19:33	12929/12929	---M--	200	added ('OK')	image/jpeg	etag:%2264d33f25-3281%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/img/elements/10.jpg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/img/elements/10.jpg	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/cards-basic.html)
16:19:33	22875/22875	---M--	200	added ('OK')	image/jpeg	etag:%2264d33f25-595b%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/img/elements/4.jpg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/img/elements/4.jpg	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/cards-basic.html)
16:19:34	22938/22938	---M--	200	added ('OK')	image/jpeg	etag:%2264d33f25-599a%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/img/elements/5.jpg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/img/elements/5.jpg	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/cards-basic.html)
16:19:34	21183/21183	---M--	200	added ('OK')	image/jpeg	etag:%2264d33f25-52bf%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/img/elements/7.jpg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/img/elements/7.jpg	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/cards-basic.html)
16:19:35	31223/31223	---M--	200	added ('OK')	image/jpeg	etag:%2264d33f25-79f7%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/img/elements/13.jpg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/img/elements/13.jpg	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/cards-basic.html)
16:19:35	18135/18135	---M--	200	added ('OK')	image/jpeg	etag:%2264d33f25-46d7%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/img/elements/1.jpg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/img/elements/1.jpg	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/cards-basic.html)
16:19:35	19087/19087	---M--	200	added ('OK')	image/jpeg	etag:%2264d33f25-4a8f%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/img/elements/8.jpg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/img/elements/8.jpg	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/cards-basic.html)
16:19:36	28075/28075	---M--	200	added ('OK')	image/jpeg	etag:%2264d33f25-6dab%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/img/elements/9.jpg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/img/elements/9.jpg	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/cards-basic.html)
16:19:36	19716/19716	---M--	200	added ('OK')	image/jpeg	etag:%2264d33f25-4d04%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/img/elements/12.jpg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/img/elements/12.jpg	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/cards-basic.html)
16:19:37	15553/15553	---M--	200	added ('OK')	image/jpeg	etag:%2264d33f25-3cc1%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/img/elements/14.jpg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/img/elements/14.jpg	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/cards-basic.html)
16:19:37	16593/16593	---M--	200	added ('OK')	image/jpeg	etag:%2264d33f25-40d1%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/img/elements/15.jpg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/img/elements/15.jpg	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/cards-basic.html)
16:19:37	23747/23747	---M--	200	added ('OK')	application/javascript	etag:%2264d33f25-5cc3%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/libs/masonry/masonry.js	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/libs/masonry/masonry.js	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/cards-basic.html)
16:19:38	1921/1921	---M--	200	added ('OK')	application/javascript	etag:%2264d33f27-781%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/js/cards-advance.js	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/js/cards-advance.js	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/cards-advance.html)
16:19:38	12997/12997	---M--	200	added ('OK')	application/javascript	etag:%2264d33f27-32c5%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/js/cards-statistics.js	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/js/cards-statistics.js	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/cards-statistics.html)
16:19:38	13371/13371	---M--	200	added ('OK')	application/javascript	etag:%2264d33f27-343b%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/js/cards-analytics.js	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/js/cards-analytics.js	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/cards-analytics.html)
16:19:39	9818/9818	---M--	200	added ('OK')	text/css	etag:%2264d33f25-265a%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/libs/spinkit/spinkit.css	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/libs/spinkit/spinkit.css	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/cards-actions.html)
16:19:39	45552/45552	---M--	200	added ('OK')	application/javascript	etag:%2264d33f25-b1f0%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/libs/sortablejs/sortable.js	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/libs/sortablejs/sortable.js	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/cards-actions.html)
16:19:39	2064/2064	---M--	200	added ('OK')	application/javascript	etag:%2264d33f27-810%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/js/cards-actions.js	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/js/cards-actions.js	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/cards-actions.html)
16:19:40	700/700	---M--	200	added ('OK')	text/css	etag:%2264d33f25-2bc%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/css/pages/ui-carousel.css	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/css/pages/ui-carousel.css	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/ui-carousel.html)
16:19:41	217738/217738	---M--	200	added ('OK')	image/jpeg	etag:%2264d33f25-3528a%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/img/backgrounds/2.jpg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/img/backgrounds/2.jpg	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/ui-carousel.html)
16:19:42	93295/93295	---M--	200	added ('OK')	image/jpeg	etag:%2264d33f25-16c6f%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/img/backgrounds/1.jpg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/img/backgrounds/1.jpg	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/ui-carousel.html)
16:19:42	74875/74875	---M--	200	added ('OK')	image/jpeg	etag:%2264d33f25-1247b%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/img/backgrounds/3.jpg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/img/backgrounds/3.jpg	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/ui-carousel.html)
16:19:43	133864/133864	---M--	200	added ('OK')	image/jpeg	etag:%2264d33f25-20ae8%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/img/backgrounds/4.jpg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/img/backgrounds/4.jpg	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/ui-carousel.html)
16:19:43	2036/2036	---M--	200	added ('OK')	application/javascript	etag:%2264d33f29-7f4%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/js/ui-carousel.js	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/js/ui-carousel.js	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/ui-carousel.html)
16:19:43	24285/24285	---M--	200	added ('OK')	image/jpeg	etag:%2264d33f25-5edd%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/img/elements/3.jpg	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/img/elements/3.jpg	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/ui-collapse.html)
16:19:44	1700/1700	---M--	200	added ('OK')	application/javascript	etag:%2264d33f25-6a4%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/js/dropdown-hover.js	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/vendor/js/dropdown-hover.js	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/ui-dropdowns.html)
16:19:44	153/153	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2005%20Sep%202023%2010:19:44%20GMT	https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/illustrations/girl-with-laptop-dark.png	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/illustrations/girl-with-laptop-dark.png	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/ui-modals.html)
16:19:45	183173/183173	---M--	200	added ('OK')	image/png	etag:%2264d33f25-2cb85%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/img/illustrations/girl-with-laptop-light.png	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/img/illustrations/girl-with-laptop-light.png	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/ui-modals.html)
16:19:45	36429/36429	---M--	200	added ('OK')	image/png	etag:%2264d33f25-8e4d%22	https://demos.pixinvent.com/vuexy-html-admin-template/assets/img/illustrations/boy-with-laptop-light.png	D:/Themeforest%20Files/HTTrack%20Websites/Vuexy/Vuexy/demos.pixinvent.com/vuexy-html-admin-template/assets/img/illustrations/boy-with-laptop-light.png	(from https://demos.pixinvent.com/vuexy-html-admin-template/html/vertical-menu-template/ui-modals.html)
